sentiment,a,b,c,user,tweet
4,1557749271,Sun Apr 19 05:49:26 PDT 2009,NO_QUERY,TraceyHewins,@hyundaiman Hi stranger!  Haven't chatted at you for a bit. How you feeling?
4,1557749272,Sun Apr 19 05:49:26 PDT 2009,NO_QUERY,moeldersjr,"The Sun is shining, weather is great! Sitting inside in front of my mac and working for Rotaract...  and I like it! "
4,1557749340,Sun Apr 19 05:49:27 PDT 2009,NO_QUERY,ctswestcork,The sun's out in West Cork 
4,1557749403,Sun Apr 19 05:49:29 PDT 2009,NO_QUERY,xxkabs,@_supernatural_ thanks for making my day 
4,1557749488,Sun Apr 19 05:49:30 PDT 2009,NO_QUERY,ForeverFarida,@KatieBisson cos ive found out that pretending to  be famous is very very fun 
4,1557749559,Sun Apr 19 05:49:31 PDT 2009,NO_QUERY,z88z8,Eating my weight in candy 
4,1557749568,Sun Apr 19 05:49:32 PDT 2009,NO_QUERY,playalovegame,Listening to  'Don't trust me'. 
4,1557749684,Sun Apr 19 05:49:35 PDT 2009,NO_QUERY,KerrChix,@AMCFARR He!He! We'll wait and see.  Are you wearing your Toffee shirt with pride?
4,1557749707,Sun Apr 19 05:49:34 PDT 2009,NO_QUERY,pickleberries,@EmilyBalivet Congrats! From 1 of your 6000. 
4,1557749768,Sun Apr 19 05:49:35 PDT 2009,NO_QUERY,mir_o2,Watching Alice Academy season 1 last episode! ow yea! 
4,1557749826,Sun Apr 19 05:49:37 PDT 2009,NO_QUERY,npellant,@BaileyBeth Hope DCFC was good! Make sure to show me and @LewisForbes the photos if you were able to take any. 
4,1557763645,Sun Apr 19 05:53:37 PDT 2009,NO_QUERY,fpmartylee,"Or a twitter qwitter, makes more sense  haha"
4,1557763689,Sun Apr 19 05:53:37 PDT 2009,NO_QUERY,lindsaylou21,@pamwiles did y'all get to watch it last night?  He's GREAT!    &quot;It's a Christmas miracle.&quot;  
4,1557763811,Sun Apr 19 05:53:39 PDT 2009,NO_QUERY,hanaoxley,is going to do some work out in the sun 
4,1557763905,Sun Apr 19 05:53:41 PDT 2009,NO_QUERY,maryxalicexhale,"@is_selene: omg, wow!  You don't mind if I follow her too, do you?"
4,1557763912,Sun Apr 19 05:53:40 PDT 2009,NO_QUERY,AussieGal999,"@mudville100  Ps: I actually did do those pressups, damn near killed me, even doing my minimalist version of same "
4,1557763939,Sun Apr 19 05:53:41 PDT 2009,NO_QUERY,shiviee,@CheesemanDan yes  i need an eye patch and an asian peg leg xD ..i should be a pirate with a power rangers suit
4,1557763966,Sun Apr 19 05:53:41 PDT 2009,NO_QUERY,SHAUNiiEE,is eating a candy cane  &amp; want's to do something as its a lovely day SUN SUN SUN &lt;3
4,1557763991,Sun Apr 19 05:53:41 PDT 2009,NO_QUERY,mianeverphails,@thomkane happy birthday 
4,1557764071,Sun Apr 19 05:53:43 PDT 2009,NO_QUERY,Luceeee,"doing my college work at last.... lol, listening to Kids In Glass Houses  ."
4,1557764108,Sun Apr 19 05:53:45 PDT 2009,NO_QUERY,CalvaryCapeTown,"BTW, Discipleship Training School went great yesterday! Praise the Lord! Thanks 2 lecturers Steph, Walter, Anaclet, De Beer &amp; Sean. "
4,1557764129,Sun Apr 19 05:53:44 PDT 2009,NO_QUERY,SandeSaimond,@justjonno Yep-brings back memories-but &quot;introduced&quot; years do not correspond to &quot;real people&quot; years. I'm not THAT old! 
4,1557764219,Sun Apr 19 05:53:45 PDT 2009,NO_QUERY,jaekaebee,@Hekaron Please don't say you watch racing. Please? Don't ruin my mental image of you. 
4,1557764230,Sun Apr 19 05:53:47 PDT 2009,NO_QUERY,Adam__Carter,"@Glinner :O why? don't you find it boring? oh and by the way, is there another season of it crowd soon, love it! "
4,1557764276,Sun Apr 19 05:53:47 PDT 2009,NO_QUERY,erinreneexo,"its my birthday!!!!!!! finally 19, woohooooo!!! "
4,1557764375,Sun Apr 19 05:53:48 PDT 2009,NO_QUERY,jmcnally,Suggested careers for me include journalism. Ha! 
4,1557764398,Sun Apr 19 05:53:49 PDT 2009,NO_QUERY,Nieves_Herrero,@addiiee   thanks!Still are you on holidays?
4,1557764419,Sun Apr 19 05:53:50 PDT 2009,NO_QUERY,_AislinnTighee,"@Caoili omgomg snappppp  am on twitter atm, anddd am going for a bike ride in the woods in a few :O weirdddd"
4,1557764457,Sun Apr 19 05:53:50 PDT 2009,NO_QUERY,monitter,@jferst try changin the hashed in your urls to %23 
4,1557764471,Sun Apr 19 05:53:52 PDT 2009,NO_QUERY,staceysworldd,@smallchick thanks  always a week later haha good ol' greeks
4,1557764487,Sun Apr 19 05:53:51 PDT 2009,NO_QUERY,brooke_brown,@MandyyJirouxx im watching a bunch of miley and mandy episodes  hahah you and miley are the bestttttttt
4,1557764530,Sun Apr 19 05:53:52 PDT 2009,NO_QUERY,cutestmidget,@lafauxvaisienne i've never heard of it! maybe it's beauvais-only 
4,1557764547,Sun Apr 19 05:53:51 PDT 2009,NO_QUERY,OfficialMango,@malesejow Your 25th Follower 
4,1557764551,Sun Apr 19 05:53:52 PDT 2009,NO_QUERY,Chrissyisms,"@JimAlger Exactly the kind of answer I expected, you truly are awesome  "
4,1557764561,Sun Apr 19 05:53:53 PDT 2009,NO_QUERY,Oogiem,"@apinaud Added to my #netflix list, only at about 160 down "
4,1557764588,Sun Apr 19 05:53:52 PDT 2009,NO_QUERY,Theprincessa,i love days like this perfect beach weather! And to the beach we go! 
4,1557764599,Sun Apr 19 05:53:53 PDT 2009,NO_QUERY,gsmbk,"@Yogi_Gio l3ama! I know this one! Crew!  What a sign !!  In giving, we receive, my dear Yogi "
4,1557764691,Sun Apr 19 05:53:54 PDT 2009,NO_QUERY,Sharlxo,@Richardkeyte I KNOW 
4,1557764769,Sun Apr 19 05:53:55 PDT 2009,NO_QUERY,sylvanav,"@mikasounds finally going to your own home. that's gives you a relax feeling  and too because your 2nd album is ready, how relax is that?"
4,1557764780,Sun Apr 19 05:53:55 PDT 2009,NO_QUERY,fullmetalgaming,@Damzyland Hello Damzy! Good to have you on here 
4,1557764782,Sun Apr 19 05:53:56 PDT 2009,NO_QUERY,ablufia,"in the garden, drinking beer, watching becky planting. bliss "
4,1557764814,Sun Apr 19 05:53:57 PDT 2009,NO_QUERY,rokkleen189,Rise&amp;Shine earlii Twitter Bunnies...On the way to work Once again. This morning is so beautiful so SUNNY ... i love it 
4,1557764857,Sun Apr 19 05:53:57 PDT 2009,NO_QUERY,metagaming,"@PixelScum stomach hurts (spicy chicken wings yesterday), tooo much work... err... sunday ? "
4,1557764938,Sun Apr 19 05:53:58 PDT 2009,NO_QUERY,aritra_m,http://twitpic.com/3lbf4 - @iGrace m not supporting KKR? i totally am.  Just noticed some similarities between my blog logo and MI log ...
4,1557764942,Sun Apr 19 05:53:58 PDT 2009,NO_QUERY,enked,@debsurva thanks. Already out.. Tweeting fr0m bike 
4,1557764946,Sun Apr 19 05:53:58 PDT 2009,NO_QUERY,katietowney,slept in @whatafeeling 's last nightt &lt;3     x @jamiemett you're dosy you should have shouted backk!! ;p x
4,1557764951,Sun Apr 19 05:53:58 PDT 2009,NO_QUERY,PSizzlee,"Eating Special K, Chocolaty Delight, and then I might have a cupcake "
4,1557764955,Sun Apr 19 05:53:59 PDT 2009,NO_QUERY,yshiee,@Anonymousboy03 thanks. :] i have many nike shoes that i like. hope i could buy all of them. 
4,1557764976,Sun Apr 19 05:53:59 PDT 2009,NO_QUERY,prudelalie,@notanothersong Twitter - just another way to stalk you! 
4,1557764990,Sun Apr 19 05:53:58 PDT 2009,NO_QUERY,veebeeseesyou,@liamsp YOU'RE ALIVE 
4,1557765011,Sun Apr 19 05:53:59 PDT 2009,NO_QUERY,TrinaLayne,@PaulaAbdul feel better Paula! Tuesday night is just around the corner! 
4,1557765057,Sun Apr 19 05:54:00 PDT 2009,NO_QUERY,Panthras,Wondering why Capcom found it necessary to comically increase Zangief's bulk throughout the Street Fighter games 
4,1557765109,Sun Apr 19 05:54:01 PDT 2009,NO_QUERY,RichardPorter24,loves this sunshine and is getting in the mood for holiday with Pete next week 
4,1557765255,Sun Apr 19 05:54:03 PDT 2009,NO_QUERY,InvisibleMusic,Putting the Icing on the Cakes 
4,1557765275,Sun Apr 19 05:54:03 PDT 2009,NO_QUERY,thamer1,@ Hazimov http://digg.com/d1nnVZ u will love it 
4,1557765303,Sun Apr 19 05:54:03 PDT 2009,NO_QUERY,Jezzy14,waiting for helennnnnn. gunna do some jammin! 
4,1557765337,Sun Apr 19 05:54:04 PDT 2009,NO_QUERY,LaurenGent,"@esmeeworld Tell me about it i was watching Britains got talent last night and wow yes he is amazing, such strong voice  xxxxx"
4,1557765355,Sun Apr 19 05:54:04 PDT 2009,NO_QUERY,olga62,Hey! Hello there @Veronique  ? http://blip.fm/~4kvvh
4,1557765376,Sun Apr 19 05:54:05 PDT 2009,NO_QUERY,Brightonfeed,Hanging out with Mars and Dennis in #Brighton. Beautiful sunny day today.  http://tinyurl.com/d3wfjb
4,1557765409,Sun Apr 19 05:54:06 PDT 2009,NO_QUERY,beambeam1,"Beautiful day in Edinburgh, the weather is sweet and the sun is shining. "
4,1557765410,Sun Apr 19 05:54:05 PDT 2009,NO_QUERY,laurahellomoto,"@AmyriadfthINGs yeah, that was a first for me too. now i have to do a Van Hasis to make it even. lol. "
4,1557765422,Sun Apr 19 05:54:05 PDT 2009,NO_QUERY,annielouhaggis,"have just found the real Hugh Jackman on Twitter. Very excited!  Yes, I am that childish... [6 days to go]"
4,1557765429,Sun Apr 19 05:54:06 PDT 2009,NO_QUERY,ChelseyHart,@tommcfly Tom.. I love your hair atm.. Very good... I prefer it short!! Can't wait for up close tour.. 8th May in Manchester  Love You x
4,1557765457,Sun Apr 19 05:54:06 PDT 2009,NO_QUERY,hcyee,"@tweetsantaclaus LOL, I truly hope so "
4,1557765466,Sun Apr 19 05:54:06 PDT 2009,NO_QUERY,dhuron,@Audrey1xoxo good times 
4,1557765486,Sun Apr 19 05:54:07 PDT 2009,NO_QUERY,Stellarchild,@suellensantos1 ::.Smiles:: Thank you for reading my blog and commenting 
4,1557765588,Sun Apr 19 05:54:08 PDT 2009,NO_QUERY,yonaa,"@jtug i would like to introduce my friend, @wulan_suling "
4,1557765640,Sun Apr 19 05:54:10 PDT 2009,NO_QUERY,merfz,@Knittalottia It was so much fun that I'm tempted to go get a bunch of men's jeans at a thrift store so I can do more 
4,1557765654,Sun Apr 19 05:54:09 PDT 2009,NO_QUERY,logitek00,chillaxin on Sunday morning 
4,1557765704,Sun Apr 19 05:54:11 PDT 2009,NO_QUERY,IzzySc,@hollybird Have a good day Holly 
4,1557765767,Sun Apr 19 05:54:11 PDT 2009,NO_QUERY,UrmiRaj14,@krist0ph3r thanks for yr comment on flickr 
4,1557765828,Sun Apr 19 05:54:12 PDT 2009,NO_QUERY,mchenwears,"@giffen The events are May 9th and 10th. Details here: www.mchenwears.com ?`?if you come, definitely introduce yourself "
4,1557765841,Sun Apr 19 05:54:12 PDT 2009,NO_QUERY,zuchrivious,back to twitterverse 
4,1557765861,Sun Apr 19 05:54:12 PDT 2009,NO_QUERY,sambastian,movies movies movies!!!! i love the movies 
4,1557765961,Sun Apr 19 05:54:14 PDT 2009,NO_QUERY,clarescaptain,@obsessiveenigma http://twitpic.com/3lbc4 - agrres with jamie *muhahaha* i do like the tights though 
4,1557765996,Sun Apr 19 05:54:15 PDT 2009,NO_QUERY,Melysd,http://twitpic.com/3lbwd - when I dyed my hair to red haha 
4,1557766050,Sun Apr 19 05:54:15 PDT 2009,NO_QUERY,cathy_dodge,"Found out that @marriedgamer1's sister had her 2nd son, Ehren, on my birthday  Congratuations!!!"
4,1557766096,Sun Apr 19 05:54:17 PDT 2009,NO_QUERY,pooja_LuvIndia,"social networking sites become a lil boring sometimes...anyways,bye guys see y'all tomorrow..have a gr8 evening ahead "
4,1557766156,Sun Apr 19 05:54:18 PDT 2009,NO_QUERY,mfubib,@BlokesLib I was thinking more from a #fieldrunners point of view . . .   Do you like the new tweetdeck icon? The yellow is a bit much ...
4,1557766194,Sun Apr 19 05:54:19 PDT 2009,NO_QUERY,DarrenClark1971,"@richardcostin I don't intend too, it's the weekend!! "
4,1557766207,Sun Apr 19 05:54:18 PDT 2009,NO_QUERY,katenaylor,Happy birthday to my Barton!  Its Sunday funday 
4,1557766276,Sun Apr 19 05:54:19 PDT 2009,NO_QUERY,Foebie,@rxmxa Thank goodness it'll be opening here in Toronto!! 
4,1557766326,Sun Apr 19 05:54:20 PDT 2009,NO_QUERY,superiany,"ohh hhaa its okey kok.. well, i've been with telkomsel since i was 11 hahaa, what a loyal consumer right "
4,1557766386,Sun Apr 19 05:54:22 PDT 2009,NO_QUERY,gsmbk,"@s3dooya Coffee, chocolate, tea, gym "
4,1557766422,Sun Apr 19 05:54:22 PDT 2009,NO_QUERY,darwoodster,Installing spore in wine in ubunti 
4,1557766486,Sun Apr 19 05:54:23 PDT 2009,NO_QUERY,mvanduyne,leaving nc for vineland nj....come hang out at hangover 84 tonight at the sbh show 
4,1557766496,Sun Apr 19 05:54:24 PDT 2009,NO_QUERY,loubee282,is happy again 
4,1557766499,Sun Apr 19 05:54:24 PDT 2009,NO_QUERY,metabrew,"@skr nah not filmed in IMAX afaik, unfortunately. Will ask around tomorrow and book "
4,1557766508,Sun Apr 19 05:54:23 PDT 2009,NO_QUERY,DancingRocks,@I_Am_A_Geek who does? LOL. I've done nearly two pages  how much you done?
4,1557766515,Sun Apr 19 05:54:24 PDT 2009,NO_QUERY,mnystedt,@Kaylias But of course the guy selling our company health insurance said allergies are &quot;all in our heads&quot; 
4,1557766552,Sun Apr 19 05:54:24 PDT 2009,NO_QUERY,violetatrece,"i think my favorite thing in the whole world is going to church with my boyfriend, yay for sundays. "
4,1557766609,Sun Apr 19 05:54:25 PDT 2009,NO_QUERY,CallumMadden,@ryanbridgwood Thanks! A mock-interview with Nastaha has been posted! 
4,1557766693,Sun Apr 19 05:54:28 PDT 2009,NO_QUERY,kaeb,taking my hostee to the station before church.. yet again another long day 
4,1557766828,Sun Apr 19 05:54:30 PDT 2009,NO_QUERY,LovelyElvira,@Knurkie yes back tomorrow! Its hot here too!! 24c! I got a good tan!! Im in the spa now! Getting a massage  yep get jealouse lol love ya
4,1557766904,Sun Apr 19 05:54:31 PDT 2009,NO_QUERY,cccarol,@andyclemmensen wtfffffff why? chocolate gelato is pretty much like heaven. gues you might've had a BIT too much then? mango's the best 
4,1557766915,Sun Apr 19 05:54:30 PDT 2009,NO_QUERY,pradyotghate,"2nd wicket goon too! so quickly... preity, now your gloomy look is justified  #ipl"
4,1557766957,Sun Apr 19 05:54:31 PDT 2009,NO_QUERY,Kevism,@mongey91 Thanks 
4,1557766979,Sun Apr 19 05:54:32 PDT 2009,NO_QUERY,cflinnds,@BeckyMcCray Me too! (inre Sunday cleanup). Raising my tea cup to wish us both good luck 
4,1557767036,Sun Apr 19 05:54:33 PDT 2009,NO_QUERY,stallfinder,"@mfubib thanks, thought it probably was but just thought I'd ask "
4,1557767144,Sun Apr 19 05:54:35 PDT 2009,NO_QUERY,KatieeHowell,mmm sun (L) sat in the garden soaking it in 
4,1557767184,Sun Apr 19 05:54:36 PDT 2009,NO_QUERY,drable,Glad to see waffles are trending...as that's what I'm about to make.  Happiness.
4,1557767304,Sun Apr 19 05:54:38 PDT 2009,NO_QUERY,dominicbarrios,@gerdiefrancisco gnyt gerds...  rest well... hope the chemo went well...
4,1557767327,Sun Apr 19 05:54:38 PDT 2009,NO_QUERY,loveciaralove,working now.  | home alone.
4,1557767349,Sun Apr 19 05:54:38 PDT 2009,NO_QUERY,thamer1,@Hazimov http://digg.com/d1nnVZ u will love it 
4,1557767375,Sun Apr 19 05:54:38 PDT 2009,NO_QUERY,rainycat,"@Shar_ds Aha, thanks - they must be coming through my manor on the way to Wem-ber-leeeee then "
4,1557767390,Sun Apr 19 05:54:38 PDT 2009,NO_QUERY,misterpoorboy,@nathareid oh yeah yellowcard is damn gud 
4,1557767420,Sun Apr 19 05:54:39 PDT 2009,NO_QUERY,Samanthalvsben,@LucieLKS Hiiii U Ok? would you be able to send me a signed 4to?  x
4,1557767440,Sun Apr 19 05:54:40 PDT 2009,NO_QUERY,achristopherf,Someone stole my seat!  http://twitpic.com/3lbwy
4,1557767450,Sun Apr 19 05:54:41 PDT 2009,NO_QUERY,LyndzayM,is feeling better after a day of nothing  http://plurk.com/p/ozp02
4,1557781578,Sun Apr 19 05:58:41 PDT 2009,NO_QUERY,suellensantos1,"@Stellarchild i liked it, i'll keep following you "
4,1557781598,Sun Apr 19 05:58:42 PDT 2009,NO_QUERY,fashion__junkie,finally on here after being bugged like crazy!!! follow and i will follow back   Peace&amp;&amp;Love x
4,1557781604,Sun Apr 19 05:58:41 PDT 2009,NO_QUERY,christinalemmey,@TraciKnoppe sleeping in is such a Sunday treat! Have fun with your family 
4,1557781699,Sun Apr 19 05:58:43 PDT 2009,NO_QUERY,ptabe,@shamsy33 Wow that would be aweome. Ants from 1977 and a wee fat ant called Hurley. can't wait for tonights epidode 
4,1557781721,Sun Apr 19 05:58:44 PDT 2009,NO_QUERY,stephyybabbi,phillies game today  phillie phanatic birthday
4,1557781794,Sun Apr 19 05:58:45 PDT 2009,NO_QUERY,KirstenP_R,@reedwinter theyre cute  blesss youu reedlette. keep me updated on whatevers going down in NC 
4,1557781811,Sun Apr 19 05:58:46 PDT 2009,NO_QUERY,C_Joy,@harp_girl Go You!! I'm still amazed when I wake up &amp; the house is still orderly 
4,1557781820,Sun Apr 19 05:58:46 PDT 2009,NO_QUERY,eleane_kaos,@nick_carter Hey Nick i justa wanna say hello 
4,1557781824,Sun Apr 19 05:58:45 PDT 2009,NO_QUERY,Miiinaa,I?? away ...  working war okai
4,1557781834,Sun Apr 19 05:58:45 PDT 2009,NO_QUERY,cnpsupport,@BeckyMcCray  well it seems like that is every Sunday's project for me 
4,1557781889,Sun Apr 19 05:58:46 PDT 2009,NO_QUERY,Misat0,just spotted a visible HMI light at Werner Herzog's &quot;Cobra Verde&quot; 
4,1557781908,Sun Apr 19 05:58:48 PDT 2009,NO_QUERY,glamkilledkatie,"not enough sleep/ dying my hair/ laundry/ packing  boston tomorrow, orlando tuesday and wednesday, and west palm the rest of the week(:"
4,1557781937,Sun Apr 19 05:58:48 PDT 2009,NO_QUERY,lquick12,@ellababy13 I love you! 
4,1557781940,Sun Apr 19 05:58:47 PDT 2009,NO_QUERY,missyuu,@tiaralynn Yeah I am  Logo design is the first step to getting an ipod shuffle
4,1557781955,Sun Apr 19 05:58:47 PDT 2009,NO_QUERY,GlamourFrog,It's good when I'm on a high though! 
4,1557782073,Sun Apr 19 05:58:49 PDT 2009,NO_QUERY,dCepT_Art,My gf and I are heading out to look for fossils. Weather is awesome! Good Sunday for sure 
4,1557782116,Sun Apr 19 05:58:50 PDT 2009,NO_QUERY,Nieves_Herrero,@addiiee I??l start my holidays in 27 of July  I want now!! haha 
4,1557782130,Sun Apr 19 05:58:50 PDT 2009,NO_QUERY,supernaltea,@Truegriff Scratch DISCREETLY. That is the answer. 
4,1557782198,Sun Apr 19 05:58:51 PDT 2009,NO_QUERY,a_willow,@vbright Love you V! 
4,1557782199,Sun Apr 19 05:58:51 PDT 2009,NO_QUERY,shyamnaren,"If i were the camera man covering a PK11 match, you wouldn't see any cricket at all. You get what i'm saying ? "
4,1557782222,Sun Apr 19 05:58:52 PDT 2009,NO_QUERY,MyAppleStuff,"@macintom site doesn't seem to want to load up, they must be getting a lot of hits "
4,1557782276,Sun Apr 19 05:58:54 PDT 2009,NO_QUERY,_Kel_,"Time for bed, now I need to get up off the couch.. Night twitterland "
4,1557782363,Sun Apr 19 05:58:55 PDT 2009,NO_QUERY,agds,good morning   State of Play was terrific last night.  Russell Crowe was very good actually.  Go check it out!
4,1557782431,Sun Apr 19 05:58:56 PDT 2009,NO_QUERY,jadoon88,@AshrafGhori your welcome 
4,1557782459,Sun Apr 19 05:58:57 PDT 2009,NO_QUERY,SueMarks,@ToddBrink @SnarkySabs  I had to play Fast Car twice this am 
4,1557782483,Sun Apr 19 05:58:56 PDT 2009,NO_QUERY,nutnutlicious07,shares http://tinyurl.com/22buwf love this song  http://plurk.com/p/ozpy6
4,1557782529,Sun Apr 19 05:58:59 PDT 2009,NO_QUERY,Anamaris38,shakin' it to Spanish music 
4,1557782555,Sun Apr 19 05:58:59 PDT 2009,NO_QUERY,seokhye,i'm curretly listening at James Morrison's album i really like his voice  kind d LSs on his song's   )
4,1557782637,Sun Apr 19 05:59:01 PDT 2009,NO_QUERY,darkosix,"nothing wrong with gayness, I love my lover boy.  The Rey de me Soul."
4,1557782690,Sun Apr 19 05:59:01 PDT 2009,NO_QUERY,nipi_,I want to get to the Beatles Magical Mystery Tour in London! it sounds so coool  though I'm not a huge Beatles fan I want to see it
4,1557782697,Sun Apr 19 05:59:01 PDT 2009,NO_QUERY,ellielg,Could do with a drink!!! Margherita anyone? 
4,1557782723,Sun Apr 19 05:59:01 PDT 2009,NO_QUERY,jyarmis,@jeffpulver two words:  wi fi 
4,1557782734,Sun Apr 19 05:59:01 PDT 2009,NO_QUERY,kataaz,"ehh , gotta clean my room  and booo , school 2morooo =("
4,1557782754,Sun Apr 19 05:59:02 PDT 2009,NO_QUERY,aliahamdi,@KhloeKardashian hey khloe!!! I love keeping up and watch it every time with my fam!!!! love you and your sisters 
